record_id,Node,Link,DateTime,qkdQber,qkdKeyRate,qkdVisibility,qkdLaserPower,neCpuLoad,neMemUsage,neTemperature,attenuation,humidity,device_mode,snmp_status,log_message,event_type,root_cause,sop_action,operator_action,anomaly,missing_data
1268,NodeC,Link1,2025-06-02 18:14:00,0.017067663998383026,1332.1817205016469,0.9664775186922283,1.250371459822433,33,60,56.11361995994619,15.581453553316097,78,standby,DOWN,System OK,normal,,monitor,,0,0
1269,NodeC,Link3,2025-06-02 18:16:00,0.019109031126420564,1234.2270774351136,0.9654948867751586,1.226770028485602,37,33,57.22989576015658,15.001373726661058,54,secure,OK,System OK,normal,,monitor,,0,0
1270,NodeB,Link2,2025-06-02 18:18:00,0.014685576707043417,1064.2089549574112,0.9671652795698725,1.2757145501257896,32,48,43.16909383654805,16.64213451339971,68,secure,OK,System OK,normal,,monitor,,0,0
1271,NodeB,Link1,2025-06-02 18:20:00,0.026406478134755308,1466.2806314648128,0.980891090153112,1.3085789601679532,37,47,44.05910857634987,14.925777382450155,57,secure,OK,System OK,normal,,monitor,,0,0
1272,NodeB,Link1,2025-06-02 18:22:00,0.01923412646207557,1083.1435724994342,0.9380500699288848,1.1995465657591828,50,51,44.588317669133,16.697964397848043,64,standby,OK,System OK,normal,,monitor,,0,0
1273,NodeA,Link1,2025-06-02 18:24:00,0.021058617245763946,1250.6176042928894,0.9817649907259012,1.2022125018708276,33,47,43.33715717376059,14.778216400994715,70,secure,OK,System OK,normal,,monitor,,0,0
1274,NodeB,Link1,2025-06-02 18:26:00,0.02344708836271197,1333.2687771038259,0.968880980192986,1.3256463045445748,45,39,52.20452407793766,20.11598178280997,66,secure,OK,System OK,normal,,monitor,,0,0
1275,NodeB,Link2,2025-06-02 18:28:00,0.021214035853965744,1223.0212837635434,0.99,1.0977423674839206,32,59,40.0,16.560398247258885,61,secure,OK,System OK,normal,,monitor,,0,0
1276,NodeC,Link2,2025-06-02 18:30:00,0.025637465632367098,1020.4825261932418,0.9438479380997858,0.9621734136277842,39,30,40.33865121324459,16.8575882140311,53,secure,OK,System OK,normal,,monitor,,0,0
1277,NodeB,Link1,2025-06-02 18:32:00,0.024676207083327132,1421.5870304727266,0.9680978922852118,1.1749826060710447,26,38,55.68978481821022,18.223080643951054,77,secure,OK,System OK,normal,,monitor,,0,0
1278,NodeB,Link3,2025-06-02 18:34:00,0.025466147537153188,1315.02438603455,0.9582663398757411,1.1360575700374662,39,31,40.0,15.296298383923972,62,secure,OK,System OK,normal,,monitor,,0,0
1279,NodeC,Link2,2025-06-02 18:36:00,0.013131938743457463,1245.2889669968586,0.9568601198838477,1.0815181316209557,40,43,46.390397177982656,16.440134108393085,54,secure,WARNING,System OK,normal,,monitor,,0,0
1280,NodeB,Link2,2025-06-02 18:38:00,0.018421868331857078,1286.8854383168427,0.9865987991956363,1.1057997648010838,38,63,40.0,16.91820049221456,69,secure,OK,System OK,normal,,monitor,,0,0
1281,NodeB,Link2,2025-06-02 18:40:00,0.023004054590860117,1500.0,0.9742253227861221,1.3122371136499402,37,55,42.87107447663127,15.995477523402089,64,secure,OK,System OK,normal,,monitor,,0,0
1282,NodeC,Link3,2025-06-02 18:42:00,0.022494436075586016,1254.5260344144372,0.9719848943186834,1.4483328074080406,33,35,61.27696573053716,18.866938819077525,55,secure,OK,System OK,normal,,monitor,,0,0
1283,NodeB,Link2,2025-06-02 18:44:00,0.018756992458729298,1219.7555400265155,0.9517550672816172,1.2268056227207549,26,36,58.59078922316935,19.044670705283238,71,secure,OK,System OK,normal,,monitor,,0,0
1284,NodeD,Link3,2025-06-02 18:46:00,0.020000073977812737,1372.6540068330535,0.9706031417402432,1.0412129636552638,35,37,40.0,15.556163571715153,66,secure,OK,System OK,normal,,monitor,,0,0
1285,NodeA,Link3,2025-06-02 18:48:00,0.018870915954297244,1322.5857312723097,0.9714516395858475,1.3063740488613078,31,32,43.95043764244851,16.37063637781526,67,diag,OK,System OK,normal,,monitor,,0,0
1286,NodeC,Link1,2025-06-02 18:50:00,0.02394706397865244,1222.1943130239263,0.9732782529913977,1.1146485683094098,50,49,44.055303495619555,17.609732816772272,60,secure,OK,System OK,normal,,monitor,,0,0
1287,NodeC,Link3,2025-06-02 18:52:00,0.02045001948562257,1315.447105568017,0.9687033852979322,1.3253737340774903,39,30,65.74444457626007,15.975697520698965,60,secure,WARNING,System OK,normal,,monitor,,0,0
1288,NodeA,Link1,2025-06-02 18:54:00,0.024846061136065554,1500.0,0.975709995012209,1.2513536252034223,23,55,40.63004233629964,16.51324500208595,50,secure,OK,System OK,normal,,monitor,,0,0
1289,NodeB,Link3,2025-06-02 18:56:00,0.015876253208818775,1496.5427615999129,0.973970193795261,1.0809995519438973,32,58,50.89820158984812,15.81051812604657,56,secure,OK,Data missing,normal,,monitor,,0,1
1290,NodeD,Link2,2025-06-02 18:58:00,0.014528493001067108,916.030956505793,0.9791706496278009,0.9849850408967944,44,37,56.00969790767816,17.74899125199333,61,secure,OK,System OK,normal,,monitor,,0,0
1291,NodeA,Link3,2025-06-02 19:00:00,0.020755475130522907,1334.6799499935166,0.9717603898062847,0.8857929926591533,48,62,42.84261134215159,15.891289367055814,67,secure,WARNING,System OK,normal,,monitor,,0,0
1292,NodeC,Link1,2025-06-02 19:02:00,0.016399732384143627,1041.727588418137,0.9322292434612406,1.274714228285975,48,33,40.0,16.248289025479455,67,standby,OK,System OK,normal,,monitor,,0,0
1293,NodeB,Link3,2025-06-02 19:04:00,0.02485871742662684,1466.594508985663,0.954228821617183,1.2937466004584801,34,32,47.414335169171956,18.922520703875918,57,secure,OK,System OK,normal,,monitor,,0,0
1294,NodeD,Link2,2025-06-02 19:06:00,0.026081746414525965,1363.0450053503093,0.9354894241711221,1.039551661591888,36,48,56.87676133428962,17.622075854849783,51,secure,OK,System OK,normal,,monitor,,0,0
1295,NodeA,Link3,2025-06-02 19:08:00,0.015386830037551702,985.7143955565539,0.9853215870969165,1.0576890816049391,62,58,58.34797407918269,15.645514918520705,61,secure,OK,System OK,normal,,monitor,,0,0
1296,NodeD,Link2,2025-06-02 19:10:00,0.02015384573274193,761.0973901791981,0.9530957772089292,0.9593434421584062,28,60,55.78196371290474,17.42984305987622,80,standby,OK,Data missing,normal,,monitor,,0,1
1297,NodeA,Link3,2025-06-02 19:12:00,0.0174158348567985,992.0546858284811,0.9828222651018119,1.1589098671049138,34,30,48.96083351581316,17.359944710330296,67,secure,OK,System OK,normal,,monitor,,0,0
1298,NodeD,Link2,2025-06-02 19:14:00,0.014940837130165634,1346.5156855242135,0.9394162927622188,1.23555886614105,48,54,45.671330488358365,15.412696317562887,72,secure,OK,System OK,normal,,monitor,,0,0
1299,NodeC,Link3,2025-06-02 19:16:00,0.024389349079627545,1104.7718424437933,0.9718621994528374,1.250542349838488,55,33,58.60771867622226,17.619627037379693,76,secure,OK,System OK,normal,,monitor,,0,0
1300,NodeD,Link2,2025-06-02 19:18:00,0.018920271459762248,901.7175255338725,0.9617232349070508,0.979561635817535,37,57,48.864300377192556,13.667297682211643,73,secure,OK,System OK,normal,,monitor,,0,0
1301,NodeB,Link3,2025-06-02 19:20:00,0.018937155113826785,1305.8526102925202,0.9867580776847251,1.1927980003542749,43,46,40.0,16.653016294166566,73,secure,OK,System OK,normal,,monitor,,0,0
1302,NodeA,Link1,2025-06-02 19:22:00,0.019296686518719373,1160.4554820797123,0.984581939790282,1.1376033213594436,45,39,44.6921654006786,18.629827630979147,49,secure,OK,System OK,normal,,monitor,,0,0
1303,NodeC,Link3,2025-06-02 19:24:00,0.021954077480658484,1312.0344646224376,0.99,1.1524821960109484,39,68,42.630736081957735,16.47793676135641,68,secure,OK,System OK,normal,,monitor,,0,0
1304,NodeB,Link1,2025-06-02 19:26:00,0.017827560351089188,1107.3899757049048,0.943794516804693,1.148193154224162,35,34,54.25690647420194,15.199779393917641,58,secure,OK,System OK,normal,,monitor,,0,0
1305,NodeC,Link2,2025-06-02 19:28:00,0.021200633248771878,1020.9385529276864,0.9574502071579549,1.1294791847631145,45,31,45.760993547422544,17.964148799638515,56,secure,OK,System OK,normal,,monitor,,0,0
1306,NodeD,Link1,2025-06-02 19:30:00,0.01372020800789342,1474.3929012271012,0.953746241677233,1.1285947496690627,37,77,40.963281608455645,15.968626067637675,66,secure,OK,System OK,normal,,monitor,,0,0
1307,NodeD,Link1,2025-06-02 19:32:00,0.0222742324805595,1308.6746699130736,0.9675117424918077,1.1277947442482248,32,36,48.54025096323094,13.41213935219784,47,diag,OK,System OK,normal,,monitor,,0,0
1308,NodeA,Link2,2025-06-02 19:34:00,0.013388213932884512,1169.2880656308312,0.9845418364930959,1.2151028018452898,38,44,50.06258889467277,14.892288574347688,52,secure,OK,System OK,normal,,monitor,,0,0
1309,NodeC,Link3,2025-06-02 19:36:00,0.020073815773998374,1246.1452271484616,0.99,1.125819713842027,33,34,53.85579966345733,16.728879977701006,75,secure,OK,System OK,normal,,monitor,,0,0
1310,NodeB,Link3,2025-06-02 19:38:00,0.021508698754663432,1500.0,0.99,1.1715958534646203,27,30,57.947076620859065,17.83201676974008,61,secure,OK,System OK,normal,,monitor,,0,0
1311,NodeA,Link3,2025-06-02 19:40:00,0.023619167536602734,1179.5407361330822,0.99,1.1518069852373884,43,73,46.70051955587908,17.612050162452668,79,secure,OK,System OK,normal,,monitor,,0,0
1312,NodeD,Link2,2025-06-02 19:42:00,0.02477069739680906,1250.6791757038054,0.9536488566317375,1.3318301150746468,23,39,42.49674976674463,15.409752869282093,52,diag,OK,System OK,normal,,monitor,,0,0
1313,NodeD,Link3,2025-06-02 19:44:00,0.017248696510200313,1194.3216805734141,0.9794812219578246,1.1805241902293608,48,38,40.0,16.23125061811282,46,secure,OK,System OK,normal,,monitor,,0,0
1314,NodeD,Link1,2025-06-02 19:46:00,0.019702809863235058,1067.0005330173062,0.9825470065689436,0.97905246523985,60,36,48.49752856377771,16.76961519148599,38,diag,OK,System OK,normal,,monitor,,0,0
1315,NodeC,Link1,2025-06-02 19:48:00,0.014895918628253568,919.1770184134762,0.9456702457388114,1.1840268116576391,38,50,43.98006807579714,14.0402190614684,65,secure,OK,System OK,normal,,monitor,,0,0
1316,NodeD,Link1,2025-06-02 19:50:00,0.016499988106148333,1211.0326262240112,0.9671357361463792,1.2029795491909077,55,31,61.23523829892771,17.22388912068575,67,secure,OK,System OK,normal,,monitor,,0,0
1317,NodeC,Link3,2025-06-02 19:52:00,0.028890518786331858,1027.1669711121633,0.9488951926048098,1.1818452686553185,24,52,44.407338387674116,17.65839008160519,57,secure,OK,System OK,normal,,monitor,,0,0
1318,NodeA,Link3,2025-06-02 19:54:00,0.02296906612998256,1474.626908553551,0.9723614683149954,1.2092596848890764,54,43,45.83002568102737,16.31446856191188,63,secure,OK,System OK,normal,,monitor,,0,0
1319,NodeD,Link1,2025-06-02 19:56:00,0.019472702502356196,1187.8656826109109,0.9487157410524999,1.1113536342395618,52,34,43.50606523713813,17.282907972528417,55,secure,OK,System OK,normal,,monitor,,0,0
1320,NodeA,Link3,2025-06-02 19:58:00,0.02131853765277332,1500.0,0.9896379635576354,1.2185369156760397,42,34,53.14832704174306,15.691001592716292,67,secure,OK,System OK,normal,,monitor,,0,0
1321,NodeA,Link1,2025-06-02 20:00:00,0.020592507320633273,1209.9277144069645,0.9692093498639521,1.0050910033004776,24,52,46.87548362802865,17.749137307589336,65,secure,OK,System OK,normal,,monitor,,0,0
1322,NodeC,Link2,2025-06-02 20:02:00,0.011842621291925754,1265.693948157139,0.9501325601185704,1.0745464933338162,20,54,53.53587312819378,17.07633626258296,46,secure,OK,System OK,normal,,monitor,,0,0
1323,NodeB,Link3,2025-06-02 20:04:00,0.023972246884507692,1376.0435375140767,0.9645173759546256,1.368180837028885,43,60,57.09471806896494,18.358550647451416,61,secure,OK,Data missing,normal,,monitor,,0,1
1324,NodeD,Link2,2025-06-02 20:06:00,0.023242691291789744,1251.980688149154,0.9607025921910511,0.9727440422292641,47,37,49.416288426232256,16.049721729802354,50,secure,OK,System OK,normal,,monitor,,0,0
1325,NodeD,Link1,2025-06-02 20:08:00,0.020396409134695866,1138.5388178640922,0.9684731145205951,1.0766162834129385,46,42,45.294385796090005,14.738105290481181,61,secure,OK,System OK,normal,,monitor,,0,0
1326,NodeB,Link3,2025-06-02 20:10:00,0.020125384024765627,1315.889058560368,0.9790589288794362,1.3870527600821703,49,67,40.0,17.071197083525753,60,secure,OK,System OK,normal,,monitor,,0,0
1327,NodeB,Link3,2025-06-02 20:12:00,0.019305991587885877,1241.9437947386014,0.9471603823341427,1.4550738996860337,53,57,56.456445334718005,16.47646561478356,64,secure,OK,System OK,normal,,monitor,,0,0
1328,NodeD,Link1,2025-06-02 20:14:00,0.013974157505369119,1433.9046655536522,0.9651052230093965,1.1759494300643036,44,30,51.595438689086606,15.731653931860711,53,secure,OK,System OK,normal,,monitor,,0,0
1329,NodeC,Link1,2025-06-02 20:16:00,0.014192381203196307,1385.7979773558916,0.9708112924731078,1.1271432516913724,50,36,48.40896124489208,16.0211789365235,61,secure,OK,System OK,normal,,monitor,,0,0
1330,NodeB,Link2,2025-06-02 20:18:00,0.01708549381853775,858.0439232238897,0.9488774214357119,1.130510377323435,39,46,46.810396006850326,16.683293665995354,46,secure,OK,Data missing,normal,,monitor,,0,1
1331,NodeA,Link1,2025-06-02 20:20:00,0.022672746851864226,1500.0,0.9859351780135864,1.1252697741044952,30,46,57.77641403556269,17.667078537326606,83,secure,OK,Data missing,normal,,monitor,,0,1
1332,NodeB,Link1,2025-06-02 20:22:00,0.019111334702784616,1160.842087628725,0.973481274098579,1.4029764967868363,35,58,50.0312230141851,15.64769996894419,58,secure,OK,System OK,normal,,monitor,,0,0
1333,NodeC,Link3,2025-06-02 20:24:00,0.025067906691694803,1311.354336623873,0.9809935701962309,1.3389392384033656,44,55,52.79693902721456,16.005290138459113,77,secure,OK,System OK,normal,,monitor,,0,0
1334,NodeD,Link3,2025-06-02 20:26:00,0.016770828021388226,1212.0048817505904,0.9708021715132044,1.2806974887747353,37,54,49.995371288219424,18.87489084309237,58,secure,OK,System OK,normal,,monitor,,0,0
1335,NodeB,Link1,2025-06-02 20:28:00,0.014763108760144819,1112.9222204117586,0.9887771053390383,1.1158633686508332,44,30,40.0,17.318167742922153,54,secure,OK,System OK,normal,,monitor,,0,0
1336,NodeA,Link1,2025-06-02 20:30:00,0.017819416632313866,1124.5018615442264,0.9580259309473077,0.8980080415644299,30,64,53.96744209072742,17.55752029017268,69,diag,OK,System OK,normal,,monitor,,0,0
1337,NodeC,Link2,2025-06-02 20:32:00,0.0186785830150385,1185.9828206799086,0.9670022084703084,1.0856243592065669,35,36,52.85686750305769,12.727192361680462,78,secure,OK,System OK,normal,,monitor,,0,0
1338,NodeD,Link2,2025-06-02 20:34:00,0.027536891426844387,863.4156491258964,0.971345356632953,1.2392827944745812,33,57,49.42951375628177,16.58388481763122,60,secure,WARNING,System OK,normal,,monitor,,0,0
1339,NodeC,Link3,2025-06-02 20:36:00,0.014823867767965064,1011.3000585836253,0.99,1.0102216931026664,42,35,40.0,18.65489011177751,68,secure,OK,System OK,normal,,monitor,,0,0
1340,NodeB,Link3,2025-06-02 20:38:00,0.019449982939142484,1478.8186629028187,0.9821411122196152,1.1982979632391133,31,40,45.46192518360884,14.3339778865586,66,secure,OK,System OK,normal,,monitor,,0,0
1341,NodeB,Link3,2025-06-02 20:40:00,0.02574497878552709,1326.6098854676964,0.99,1.162666339984935,48,57,51.75227647007453,17.84988743022492,63,secure,OK,System OK,normal,,monitor,,0,0
1342,NodeB,Link3,2025-06-02 20:42:00,0.0267429831073943,1379.5516524752675,0.9608006651028119,0.9702444402241528,35,42,46.32290399254177,17.605463421958387,79,secure,WARNING,System OK,normal,,monitor,,0,0
1343,NodeD,Link1,2025-06-02 20:44:00,0.018454513065275537,1500.0,0.9716660379282478,1.1471448096392578,42,43,43.48880718339121,15.408619021831337,54,secure,OK,System OK,normal,,monitor,,0,0
1344,NodeB,Link1,2025-06-02 20:46:00,0.02113178272265357,1312.015915839746,0.9728844688328248,1.3495204638290197,58,67,45.624666045779286,16.47095395917984,63,secure,OK,System OK,normal,,monitor,,0,0
1345,NodeC,Link3,2025-06-02 20:48:00,0.016448616150637828,1500.0,0.974536637098604,1.173722978421872,45,50,48.610446762722084,18.285137216571226,54,secure,OK,System OK,normal,,monitor,,0,0
1346,NodeB,Link3,2025-06-02 20:50:00,0.01556905883083538,1163.1159274696374,0.9433772373001209,1.0874257214697012,40,47,45.210170406826165,14.606677448004135,63,secure,OK,System OK,normal,,monitor,,0,0
1347,NodeA,Link3,2025-06-02 20:52:00,0.015275291174199613,1039.4264670209577,0.9747552997686583,1.2759038908407663,55,40,54.16900125774409,18.9689984011879,62,diag,OK,System OK,normal,,monitor,,0,0
1348,NodeA,Link3,2025-06-02 20:54:00,0.017087765786800047,1276.367713152575,0.99,1.2733880419869086,47,51,48.222733970143615,17.825793370456076,38,secure,DOWN,System OK,normal,,monitor,,0,0
1349,NodeD,Link2,2025-06-02 20:56:00,0.01614828766780558,1423.8564180015228,0.9529362416468777,1.085031780902367,24,54,40.0,16.98023553912304,69,secure,OK,System OK,normal,,monitor,,0,0
1350,NodeC,Link3,2025-06-02 20:58:00,0.018706372060889164,847.1147873488037,0.9576920262588038,1.2143470827555731,20,52,60.7344497520561,15.144330708298513,64,secure,OK,System OK,normal,,monitor,,0,0
1351,NodeC,Link1,2025-06-02 21:00:00,0.02483707367629519,1131.696106552544,0.9753377714459354,1.2693044906344073,41,58,49.54322558837563,18.411546556761632,59,secure,OK,System OK,normal,,monitor,,0,0
1352,NodeB,Link2,2025-06-02 21:02:00,0.01988554632755853,1494.7258432295282,0.9673326157274947,1.1883873932135838,36,68,48.46857641066536,18.33986732582006,66,secure,OK,System OK,normal,,monitor,,0,0
1353,NodeD,Link2,2025-06-02 21:04:00,0.019466202770086236,1239.4544761456395,0.9891428071236801,1.286958667981259,33,63,45.02334736841085,14.906171272347281,65,secure,OK,System OK,normal,,monitor,,0,0
1354,NodeD,Link2,2025-06-02 21:06:00,0.016670939125246025,1262.448052031383,0.9747769560972583,1.1361940044112044,51,70,52.02697123840308,15.843477138472833,66,secure,WARNING,System OK,normal,,monitor,,0,0
1355,NodeC,Link3,2025-06-02 21:08:00,0.017403984530994503,1052.389987423094,0.99,1.0856478491605703,22,48,40.90048034224435,16.580324315964255,65,secure,OK,System OK,normal,,monitor,,0,0
1356,NodeB,Link1,2025-06-02 21:10:00,0.014129030383480616,1500.0,0.9799595308501636,1.297789169724251,46,33,48.405750974342986,15.615265515973375,60,secure,OK,Data missing,normal,,monitor,,0,1
1357,NodeC,Link2,2025-06-02 21:12:00,0.021896302417892068,1352.972684857823,0.98083424405392,1.0788749778275208,33,49,40.371485667776625,15.084973357485525,62,secure,OK,System OK,normal,,monitor,,0,0
1358,NodeB,Link1,2025-06-02 21:14:00,0.01325910895637689,1234.1735936796,0.9653893487717204,1.31805972800602,51,35,47.49137727324615,16.274475739163506,69,standby,OK,System OK,normal,,monitor,,0,0
1359,NodeC,Link3,2025-06-02 21:16:00,0.020657971975571076,1005.2707438809713,0.9536825739522815,1.2194801170536216,27,53,46.83283217989836,16.456242342857994,66,standby,OK,System OK,normal,,monitor,,0,0
1360,NodeC,Link2,2025-06-02 21:18:00,0.016184076844824362,1399.3893398206578,0.9821512172894981,1.1960924641770687,51,30,52.65232381244136,13.568938988079221,65,secure,OK,System OK,normal,,monitor,,0,0
1361,NodeB,Link1,2025-06-02 21:20:00,0.12034772132147412,182.22443476622146,0.7916446472271395,1.2999676130052298,72,99,74.60069460033876,15.034671539059007,65,secure,DOWN,"QKD key rate dropped, spike anomaly",spike,hardware fail,reboot node,rebooted,1,0
1362,NodeC,Link2,2025-06-02 21:22:00,0.01745424852752259,1075.1620213945816,0.9350937088531032,1.0575360875400985,31,30,55.55573358628907,17.815508506707136,70,secure,OK,System OK,normal,,monitor,,0,0
